station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
34970,99999,1933,8,21,58.40000153,5,48.70000076,4,1006.900024,5,,,6.199999809,5,8.199999809,5,8.899999619,,50,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
121160,99999,1933,5,16,43.40000153,5,42.40000153,5,1008.400024,5,,,1.399999976,5,15.19999981,5,23.89999962,,41,FALSE,,,1.059999943,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,9,26,61.20000076,5,57.40000153,5,1016.700012,5,,,0.8999999762,5,1.899999976,5,1.899999976,,54,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122050,99999,1933,9,2,57.40000153,5,54,5,1006.599976,5,,,8.699999809,5,6.599999905,5,8.899999619,,54,FALSE,,,0.4099999964,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,6,4,60.20000076,5,54.5,4,1011.799988,5,,,6,5,4.800000191,5,13,,51.09999847,FALSE,,,0.009999999776,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39800,99999,1933,11,26,36,5,34,4,1011.099976,5,,,6.199999809,5,4,5,8.899999619,,32,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,3,15,44.40000153,5,41.79999924,4,1000.200012,5,,,7.5,5,15.69999981,5,23.89999962,,42.09999847,FALSE,,,0.1199999973,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
122050,99999,1933,10,4,53.40000153,5,41.59999847,5,1018.900024,5,,,23.60000038,5,5.400000095,5,8.899999619,,41,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,7,10,73,5,,,1017.5,5,,,7.199999809,5,6.599999905,5,13,,64,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39530,99999,1933,11,30,51.59999847,5,49.70000076,4,1008.599976,5,,,5.699999809,5,18.39999962,5,23.89999962,,48.90000153,TRUE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104160,99999,1933,12,31,30,5,28.89999962,5,1017.700012,5,,,0.8000000119,5,0.8000000119,5,1.899999976,,27,FALSE,,,0.1199999973,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
267020,99999,1933,10,13,47.79999924,5,45.59999847,5,1017.599976,5,,,3.200000048,5,8.199999809,5,8.899999619,,45,TRUE,,,0.05000000075,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105010,99999,1933,7,12,61,5,53.79999924,5,1012.5,5,,,9.899999619,5,15,5,18.10000038,,55,FALSE,,,0.02999999933,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,1,27,37.20000076,5,36.20000076,4,1028.900024,5,,,6.199999809,5,8.199999809,5,8.899999619,,33.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620,99999,1933,1,23,29,5,26.20000076,4,1039.5,5,,,2,5,5.099999905,5,5.099999905,,23,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38040,99999,1933,2,3,48,5,47.5,4,1014.700012,5,,,2.799999952,5,13.19999981,5,18.10000038,,44.09999847,FALSE,,,0.1599999964,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
267020,99999,1933,8,5,63.79999924,5,55.59999847,5,1014.099976,5,,,11.69999981,5,9.800000191,5,18.10000038,,54,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34970,99999,1933,9,23,51.20000076,5,49,4,1003.200012,5,,,3.400000095,4,7,5,13,,46,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30050,99999,1933,2,24,31.60000038,5,27.5,4,1014.700012,5,,,7.5,5,9.800000191,5,13,,28.89999962,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105010,99999,1933,5,31,54,5,45.59999847,5,1015.599976,5,,,7.199999809,5,4.400000095,5,8.899999619,,45,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30050,99999,1933,1,20,40,5,36.5,4,1025.800049,5,,,12.39999962,5,6,5,8.899999619,,36,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1933,10,1,50.40000153,5,46.79999924,4,1027,5,,,27.29999924,5,1.899999976,5,1.899999976,,43,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,2,2,42.40000153,5,39,4,1006.900024,5,,,11.19999981,5,15.19999981,5,18.10000038,,37,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39730,99999,1933,8,9,58.20000076,5,51.5,4,1017.299988,5,,,11.19999981,5,15.60000038,5,29.89999962,,55,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38940,99999,1933,10,28,44.5,6,35.5,4,992.5999756,6,,,11.39999962,6,20,6,23.89999962,,43,FALSE,,,0.009999999776,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,11,8,32.70000076,6,,,991.7999878,4,,,8.300000191,6,28.20000076,6,36.90000153,,30,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,8,22,59,6,,,1005.200012,6,,,12.39999962,6,7.599999905,6,8.899999619,,55,FALSE,,,0.05999999866,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,8,7,76.69999695,6,62.79999924,6,1014.299988,6,,,10.39999962,6,6.300000191,6,8.899999619,,64,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,7,14,63.40000153,6,56.29999924,6,1005.900024,6,,,18.20000076,6,13.30000019,6,18.10000038,,57,FALSE,,,0.6399999857,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30050,99999,1933,3,6,43.90000153,6,,,991.4000244,6,,,2.700000048,6,21.10000038,6,23.89999962,,39,FALSE,,,0.3100000024,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105130,99999,1933,7,16,59.79999924,6,54.70000076,6,1010.200012,6,,,20.70000076,6,8.399999619,6,13,,54,FALSE,,,0.2099999934,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106090,99999,1933,5,3,59.09999847,6,,,1007.5,6,,,2.900000095,6,4.800000191,6,13,,50,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106090,99999,1933,9,25,59,6,,,1011.099976,6,,,4.300000191,6,3.5,6,5.099999905,,54,FALSE,,,0.07999999821,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260630,99999,1933,6,1,61.29999924,6,,,1009,6,,,14.5,6,6.300000191,6,8.899999619,,46,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38940,99999,1933,12,21,44.20000076,6,33.79999924,4,1038.400024,6,,,6.199999809,6,1.5,6,5.099999905,,41,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38940,99999,1933,8,29,64.69999695,6,61.70000076,4,1017.599976,6,,,2,6,1.5,6,8.899999619,,59,FALSE,,,0.01999999955,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
104100,99999,1933,5,2,56,6,46.70000076,6,1011.700012,6,,,3.099999905,6,7,6,8.899999619,,45,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104100,99999,1933,10,27,41.29999924,6,38.79999924,6,993.5999756,6,,,2.299999952,6,17,6,29.89999962,,39,FALSE,,,0.1599999964,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104160,99999,1933,10,5,55.09999847,7,51.90000153,7,1022.700012,7,,,2,7,3,7,5.099999905,,50,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107630,99999,1933,11,11,36.59999847,7,31.5,7,1000.599976,6,,,2.799999952,7,1.799999952,7,5.099999905,,32,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107630,99999,1933,7,17,60.29999924,7,51.59999847,7,1020.299988,6,,,10.69999981,7,9,7,13,,50,FALSE,,,0.05000000075,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
104160,99999,1933,5,8,52,7,49.70000076,7,1007.099976,7,,,6.699999809,7,9,7,13,,46,FALSE,,,0.1800000072,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
105130,99999,1933,5,13,50.70000076,8,47.20000076,8,1014.5,8,,,3.700000048,8,3.400000095,8,13,,45,TRUE,,,0.200000003,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267020,99999,1933,11,28,29.5,8,27.70000076,8,1026.199951,8,,,6.199999809,8,14.30000019,8,18.10000038,,16,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722860,23119,1933,12,30,50.59999847,9,,,,,,,14,9,3.200000048,9,6,,46.90000153,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722860,23119,1933,6,10,77.80000305,9,,,1013.5,9,,,8.199999809,9,6.099999905,9,9.899999619,,57,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
103840,99999,1933,11,28,35.79999924,9,34.79999924,9,1020.299988,9,,,2.799999952,9,10.80000019,9,13,,32,FALSE,,,0.1400000006,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
722860,23119,1933,12,1,53.59999847,9,,,1026.099976,9,,,7.300000191,9,1.200000048,9,4.099999905,,34.29999924,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722860,23119,1933,3,22,60,9,,,1012.299988,9,,,8.899999619,9,3.400000095,9,8.899999619,,40.29999924,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722860,23119,1933,4,24,56.29999924,9,,,1012.5,9,,,9.899999619,9,5.099999905,9,7,,50.40000153,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
722860,23119,1933,12,25,67.80000305,9,,,1016.799988,9,,,9.899999619,9,2.400000095,9,8.899999619,,41.40000153,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
726810,24131,1933,9,13,65.19999695,24,41.29999924,24,,,,,29.39999962,24,3.299999952,24,7,,44.40000153,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39800,99999,1934,7,12,63.79999924,4,58.20000076,4,1008.700012,4,,,5,4,1.5,4,1.899999976,,60.09999847,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30260,99999,1934,11,12,41.40000153,4,37.5,4,1002,4,,,10.89999962,4,4.5,4,8.899999619,,37,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
299390,99999,1934,7,6,60.79999924,4,,,,,,,1.200000048,4,6,4,13,,55,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370310,99999,1934,4,23,52.70000076,4,,,,,,,5.300000191,4,21,4,29.89999962,,48,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102700,99999,1934,10,12,55.5,4,54.5,4,1015.900024,4,,,0.6000000238,4,16.79999924,4,18.10000038,,48,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30910,99999,1934,9,14,57.20000076,4,,,1026,4,,,0.8000000119,4,3.5,4,5.099999905,,55,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370310,99999,1934,3,24,42,4,,,,,,,2.799999952,4,9.199999809,4,13,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
249590,99999,1934,5,16,45,4,,,,,,,10.89999962,4,10.19999981,4,18.10000038,,30,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
360030,99999,1934,3,20,21.70000076,4,,,,,,,2.5,4,12,4,13,,16,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378500,99999,1934,1,27,35.5,4,,,,,,,2.799999952,4,16.89999962,4,43.90000153,,28,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106090,99999,1934,4,18,57,4,,,1005.700012,4,,,2.5,4,11.30000019,4,18.10000038,,54,FALSE,,,0.03999999911,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39530,99999,1934,3,12,43.70000076,4,38,4,984.2000122,4,,,9.300000191,4,14.5,4,18.10000038,,37.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
368700,99999,1934,10,17,53.70000076,4,,,1025,4,,,12.39999962,4,3.700000048,4,8.899999619,,43,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32620,99999,1934,3,20,42,4,40.20000076,4,997.5999756,4,,,6.199999809,4,12.19999981,4,18.10000038,,39.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
387630,99999,1934,10,8,56.29999924,4,,,,,,,6.199999809,4,3,4,5.099999905,,45,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
352290,99999,1934,2,2,-4.800000191,4,,,1038.900024,4,,,3.400000095,4,8.899999619,4,8.899999619,,-20,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34970,99999,1934,3,19,39.5,4,37,4,995.5999756,4,,,3.400000095,4,16.39999962,4,23.89999962,,34,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
377890,99999,1934,3,19,46.29999924,4,,,,,,,6.400000095,4,,,,,34,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
315100,99999,1934,6,19,63.20000076,4,,,,,,,5.900000095,4,7.199999809,4,13,,59,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286790,99999,1934,7,24,54.79999924,4,,,1011.799988,4,,,2.5,4,3.5,4,5.099999905,,46,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
292630,99999,1934,1,20,-4,4,,,1041,4,,,,,1.899999976,4,1.899999976,,-8,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
306360,99999,1934,12,9,7.5,4,,,,,,,1.100000024,4,15.69999981,4,23.89999962,,-2,TRUE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36010,99999,1934,12,19,51.5,4,48.20000076,4,984.7999878,4,,,5.300000191,4,27.20000076,4,36.90000153,,46.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
284400,99999,1934,11,25,29.5,4,,,1035.199951,4,,,2.5,4,8.300000191,4,13,,28,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
385070,99999,1934,1,26,30,4,,,1026.900024,4,,,6.199999809,4,5.199999809,4,8.899999619,,28,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295740,99999,1934,9,3,43.20000076,4,,,1016.799988,4,,,,,0.5,4,1.899999976,,32,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351210,99999,1934,6,25,65.80000305,4,,,1012.400024,4,,,,,4.800000191,4,8.899999619,,55,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30910,99999,1934,10,12,58.70000076,4,,,1015.799988,4,,,12.39999962,4,12.19999981,4,18.10000038,,52,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
363350,99999,1934,12,1,26.29999924,4,,,1030.900024,4,,,1.899999976,4,3.5,4,8.899999619,,19,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38040,99999,1934,7,1,62.79999924,4,59.79999924,4,1026.099976,4,,,5.300000191,4,9,4,13,,55.90000153,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
372280,99999,1934,1,26,23.29999924,4,,,1029.5,4,,,1,4,3.700000048,4,8.899999619,,18,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
287220,99999,1934,7,12,72.5,4,,,1019.599976,4,,,4,4,2.200000048,4,5.099999905,,59,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38040,99999,1934,7,2,62.20000076,4,59.29999924,4,1027.400024,4,,,6.800000191,4,10,4,13,,57,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
351080,99999,1934,5,29,74,4,,,1011.599976,4,,,6.800000191,4,10,4,23.89999962,,55,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351210,99999,1934,6,21,56,4,,,1005.5,4,,,,,4,4,8.899999619,,34,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351080,99999,1934,3,17,29,4,,,1024.199951,4,,,3.299999952,4,12,4,13,,16,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
352290,99999,1934,3,20,26.5,4,,,1026.699951,4,,,3.799999952,4,8,4,18.10000038,,16,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106370,99999,1934,12,26,41,4,38.5,4,1016.299988,4,,,3.400000095,4,1.899999976,4,1.899999976,,36,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296340,99999,1934,1,14,2.299999952,4,,,1018.799988,4,,,5,4,10,4,13,,-2,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286790,99999,1934,7,26,57.5,4,,,1006.5,4,,,2.5,4,5.199999809,4,8.899999619,,46,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282250,99999,1934,10,21,47.79999924,4,,,1006.599976,4,,,5.300000191,4,5.199999809,4,8.899999619,,43,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
101510,99999,1934,12,15,40.5,4,,,989.7000122,4,,,2.599999905,4,12,4,13,,39,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239330,99999,1934,7,6,65.5,4,,,1017.200012,4,,,6.800000191,4,8,4,13,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102700,99999,1934,12,21,40,4,38.90000153,4,1016.599976,4,,,0.400000006,4,2.700000048,4,5.099999905,,39,TRUE,,,0.01999999955,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
375450,99999,1934,8,24,69.5,4,,,1016.5,4,,,5.300000191,4,,,,,55,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30750,99999,1934,8,11,56.5,4,53.79999924,4,996.4000244,4,,,10.89999962,4,9,4,13,,48.90000153,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307580,99999,1934,12,17,-4.5,4,,,1028.300049,4,,,1.299999952,4,,,,,-18,TRUE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
387630,99999,1934,3,31,41.5,4,,,1018.700012,4,,,5.300000191,4,35.70000076,4,43.90000153,,34,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36010,99999,1934,7,18,62.5,4,57.70000076,4,1012.400024,4,,,9.300000191,4,3,4,5.099999905,,59,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
30750,99999,1934,3,6,36.29999924,4,34.5,4,985.4000244,4,,,12.39999962,4,14.69999981,4,23.89999962,,34,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296980,99999,1934,3,2,3.200000048,4,,,1044.699951,4,,,3.5,4,0.5,4,1.899999976,,-18,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
298650,99999,1934,12,26,-18.79999924,4,,,1027.800049,4,,,0.5,4,1.700000048,4,5.099999905,,-24,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
37950,99999,1934,11,6,43.70000076,4,39.70000076,4,999.4000244,4,,,2.200000048,4,13.30000019,4,18.10000038,,41,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239140,99999,1934,4,16,26.5,4,,,1017.900024,4,,,6.199999809,4,7,4,8.899999619,,19,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
361770,99999,1934,8,22,68.30000305,4,,,1017.200012,4,,,10.89999962,4,17.20000076,4,23.89999962,,55,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33110,99999,1934,5,19,51.40000153,4,46.29999924,4,1009.400024,4,,,7,4,16,4,23.89999962,,46,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286790,99999,1934,6,10,66.19999695,4,,,996.4000244,4,,,2.5,4,3.5,4,5.099999905,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
353580,99999,1934,6,10,64.5,4,,,1002.299988,4,,,6.5,4,8,4,13,,57,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
102700,99999,1934,11,19,40.5,4,37.29999924,4,1022.299988,4,,,6.5,4,4.300000191,4,5.099999905,,39,FALSE,,,0.01999999955,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375450,99999,1934,7,25,79,4,,,1005.5,4,,,9.300000191,4,12.19999981,4,18.10000038,,68,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
351210,99999,1934,6,12,60.29999924,4,,,1012.900024,4,,,,,11.19999981,4,18.10000038,,43,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37950,99999,1934,5,1,48.20000076,4,45.5,4,1013.599976,4,,,0.5,4,13.5,4,18.10000038,,42.09999847,FALSE,,,0,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
32620,99999,1934,3,6,40.20000076,4,33,4,994.2999878,4,,,5.900000095,4,11.19999981,4,18.10000038,,37,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
352290,99999,1934,3,10,11.30000019,4,,,1022.700012,4,,,3.200000048,4,3,4,5.099999905,,-9,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
380620,99999,1934,12,23,13.80000019,4,,,1025.099976,4,,,1.600000024,4,1.899999976,4,1.899999976,,0,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
297420,99999,1934,1,25,5.300000191,4,,,1025.5,4,,,2,4,5.099999905,4,5.099999905,,-6,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
284400,99999,1934,12,6,5,4,,,1029.900024,4,,,3.400000095,4,6,4,8.899999619,,3,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
298380,99999,1934,7,6,64.5,4,,,1003,4,,,3.599999905,4,4.5,4,8.899999619,,61,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39530,99999,1934,6,8,56.29999924,4,50,4,1017.099976,4,,,12.39999962,4,6.199999809,4,8.899999619,,46.90000153,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38140,99999,1934,7,22,65,4,62,4,1010,4,,,2.599999905,4,6.5,4,13,,57.90000153,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
36010,99999,1934,6,5,58.5,4,50.5,4,1017.400024,4,,,5.300000191,4,6.199999809,4,8.899999619,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238490,99999,1934,1,24,6.5,4,,,1012.400024,4,,,1.100000024,4,5.199999809,4,8.899999619,,-11,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
292630,99999,1934,6,30,69.30000305,4,,,1008.799988,4,,,,,7,4,13,,52,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
355420,99999,1934,4,1,20.29999924,4,,,1026,4,,,5.599999905,4,17.5,4,43.90000153,,5,TRUE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31590,99999,1934,1,15,39.5,4,34.70000076,4,983.7999878,4,,,5.900000095,4,14.30000019,4,18.10000038,,37,FALSE,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296340,99999,1934,12,10,8.199999809,4,,,1015.5,4,,,1.899999976,4,17,4,23.89999962,,-6,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE